transect,pointID,year,month,day,date,day.of.year,start_time,species_code,species_common_name,TTFD,abundance3.3,abundance6.6,abundance10,vocalization,comments,latitude,longitude,elevation,ecoregion,temperature,sky,wind,sound.quality,observer,observer_code,observer_id,transcriber.comments,transcription.method,max.species.individuals,survey_duration
Cavell,Cavell10,2016,7,5,7/5/2016,187,9:55:00 AM,YRWA,Yellow-rumped Warbler,0.08,1,1,0,Singing,NA,52.685,-118.035,2114,Upper Subalpine,4.4,scattered,0,Poor,Steve Ogle,SO,30,NA,0-3.33-6.66-10min,999,10
Cavell,Cavell10,2016,7,5,7/5/2016,187,9:55:00 AM,FOSP,Fox Sparrow,0.1,1,0,0,Singing,NA,52.685,-118.035,2114,Upper Subalpine,4.4,scattered,0,Poor,Steve Ogle,SO,30,NA,0-3.33-6.66-10min,999,10
Cavell,Cavell10,2016,7,5,7/5/2016,187,9:55:00 AM,VATH,Varied Thrush,1.53,1,1,1,Singing,NA,52.685,-118.035,2114,Upper Subalpine,4.4,scattered,0,Poor,Steve Ogle,SO,30,NA,0-3.33-6.66-10min,999,10
Cavell,Cavell10,2016,7,5,7/5/2016,187,9:55:00 AM,HETH,Hermit Thrush,1.16,1,1,1,Singing,NA,52.685,-118.035,2114,Upper Subalpine,4.4,scattered,0,Poor,Steve Ogle,SO,30,NA,0-3.33-6.66-10min,999,10
Cavell,Cavell10,2016,7,5,7/5/2016,187,9:55:00 AM,RCKI,Ruby-crowned Kinglet,5.29,0,1,0,Singing,NA,52.685,-118.035,2114,Upper Subalpine,4.4,scattered,0,Poor,Steve Ogle,SO,30,NA,0-3.33-6.66-10min,999,10
Cavell,Cavell10,2018,6,27,6/27/2018,178,10:34:00 AM,CORA,Common Raven,4.45,0,1,0,Calling,NA,52.685,-118.035,2114,Upper Subalpine,7.6,clear,1.7,Moderate,Steve Ogle,SO,30,NA,0-3.33-6.66-10min,999,10
Cavell,Cavell10,2018,6,27,6/27/2018,178,10:34:00 AM,CHSP,Chipping Sparrow,8.18,0,0,1,Singing,NA,52.685,-118.035,2114,Upper Subalpine,7.6,clear,1.7,Moderate,Steve Ogle,SO,30,NA,0-3.33-6.66-10min,999,10
Cavell,Cavell10,2018,6,27,6/27/2018,178,10:34:00 AM,RCKI,Ruby-crowned Kinglet,0.01,1,1,1,Singing,NA,52.685,-118.035,2114,Upper Subalpine,7.6,clear,1.7,Moderate,Steve Ogle,SO,30,NA,0-3.33-6.66-10min,999,10
Cavell,Cavell10,2018,6,27,6/27/2018,178,10:34:00 AM,YRWA,Yellow-rumped Warbler,0.4,2,2,1,Singing,NA,52.685,-118.035,2114,Upper Subalpine,7.6,clear,1.7,Moderate,Steve Ogle,SO,30,NA,0-3.33-6.66-10min,999,10
Cavell,Cavell10,2018,6,27,6/27/2018,178,10:34:00 AM,PISI,Pine Siskin,0.01,2,2,1,Calling,NA,52.685,-118.035,2114,Upper Subalpine,7.6,clear,1.7,Moderate,Steve Ogle,SO,30,NA,0-3.33-6.66-10min,999,10
Cavell,Cavell10,2019,6,26,6/26/2019,177,9:58:00 AM,WIWA,Wilson's Warbler,5.4,0,1,0,Singing,NA,52.685,-118.035,2114,Upper Subalpine,9.2,scattered,0,Poor,Steve Ogle,SO,30,NA,0-3.33-6.66-10min,999,10
Cavell,Cavell10,2019,6,26,6/26/2019,177,9:58:00 AM,GCSP,Golden-crowned Sparrow,0,2,2,3,Singing,LHS mic static,52.685,-118.035,2114,Upper Subalpine,9.2,scattered,0,Poor,Steve Ogle,SO,30,NA,0-3.33-6.66-10min,999,10
Cavell,Cavell10,2019,6,26,6/26/2019,177,9:58:00 AM,HETH,Hermit Thrush,0.04,1,1,1,Singing,NA,52.685,-118.035,2114,Upper Subalpine,9.2,scattered,0,Poor,Steve Ogle,SO,30,NA,0-3.33-6.66-10min,999,10
Cavell,Cavell10,2019,6,26,6/26/2019,177,9:58:00 AM,FOSP,Fox Sparrow,0.01,1,1,1,Singing,NA,52.685,-118.035,2114,Upper Subalpine,9.2,scattered,0,Poor,Steve Ogle,SO,30,NA,0-3.33-6.66-10min,999,10
Cavell,Cavell10,2019,6,26,6/26/2019,177,9:58:00 AM,PISI,Pine Siskin,0.21,1,1,1,Calling,NA,52.685,-118.035,2114,Upper Subalpine,9.2,scattered,0,Poor,Steve Ogle,SO,30,NA,0-3.33-6.66-10min,999,10
Cavell,Cavell10,2019,6,26,6/26/2019,177,9:58:00 AM,YRWA,Yellow-rumped Warbler,1.18,1,0,0,Singing,NA,52.685,-118.035,2114,Upper Subalpine,9.2,scattered,0,Poor,Steve Ogle,SO,30,NA,0-3.33-6.66-10min,999,10
Cavell,Cavell10,2020,6,30,6/30/2020,182,10:26:00 AM,GCSP,Golden-crowned Sparrow,0.5,1,1,0,Singing,NA,52.685,-118.035,2114,Upper Subalpine,10,scattered,2.3,Moderate,Steve Ogle,SO,30,NA,0-3.33-6.66-10min,999,10
Cavell,Cavell10,2020,6,30,6/30/2020,182,10:26:00 AM,CLNU,Clark's Nutcracker,4.12,0,1,0,Calling,NA,52.685,-118.035,2114,Upper Subalpine,10,scattered,2.3,Moderate,Steve Ogle,SO,30,NA,0-3.33-6.66-10min,999,10
Cavell,Cavell10,2020,6,30,6/30/2020,182,10:26:00 AM,SAVS,Savannah Sparrow,0.11,1,1,0,Calling,NA,52.685,-118.035,2114,Upper Subalpine,10,scattered,2.3,Moderate,Steve Ogle,SO,30,NA,0-3.33-6.66-10min,999,10
Cavell,Cavell10,2020,6,30,6/30/2020,182,10:26:00 AM,RBNU,Red-breasted Nuthatch,7.42,0,0,2,Calling,NA,52.685,-118.035,2114,Upper Subalpine,10,scattered,2.3,Moderate,Steve Ogle,SO,30,NA,0-3.33-6.66-10min,999,10
Cavell,Cavell10,2020,6,30,6/30/2020,182,10:26:00 AM,WCSP,White-crowned Sparrow,0.07,1,0,1,Singing,says point 8; 10:26am and wind speed 2.3; track # and everything else jives,52.685,-118.035,2114,Upper Subalpine,10,scattered,2.3,Moderate,Steve Ogle,SO,30,NA,0-3.33-6.66-10min,999,10
Cavell,Cavell10,2020,6,30,6/30/2020,182,10:26:00 AM,CAJA,Canada Jay,8.18,0,0,1,Calling,NA,52.685,-118.035,2114,Upper Subalpine,10,scattered,2.3,Moderate,Steve Ogle,SO,30,NA,0-3.33-6.66-10min,999,10
Cavell,Cavell10,2020,6,30,6/30/2020,182,10:26:00 AM,PISI,Pine Siskin,5.14,0,2,1,Calling,churt calls,52.685,-118.035,2114,Upper Subalpine,10,scattered,2.3,Moderate,Steve Ogle,SO,30,NA,0-3.33-6.66-10min,999,10
Cavell,Cavell10,2020,6,30,6/30/2020,182,10:26:00 AM,HETH,Hermit Thrush,0.23,1,1,0,Singing,also  high-pitched thrush alarm call,52.685,-118.035,2114,Upper Subalpine,10,scattered,2.3,Moderate,Steve Ogle,SO,30,NA,0-3.33-6.66-10min,999,10
Cavell,Cavell10,2021,6,29,6/29/2021,180,9:03:00 AM,PISI,Pine Siskin,1.38,2,0,0,Calling,NA,52.685,-118.035,2114,Upper Subalpine,21.4,clear,0,NA,Steve Ogle,SO,30,NA,600s 1SPT,3,10
Cavell,Cavell10,2021,6,29,6/29/2021,180,9:03:00 AM,HETH,Hermit Thrush,0.01,2,0,0,Singing,NA,52.685,-118.035,2114,Upper Subalpine,21.4,clear,0,NA,Steve Ogle,SO,30,NA,600s 1SPT,3,10
Cavell,Cavell10,2021,6,29,6/29/2021,180,9:03:00 AM,RCKI,Ruby-crowned Kinglet,1.09,1,0,0,Singing,NA,52.685,-118.035,2114,Upper Subalpine,21.4,clear,0,NA,Steve Ogle,SO,30,NA,600s 1SPT,3,10
Cavell,Cavell10,2021,6,29,6/29/2021,180,9:03:00 AM,VATH,Varied Thrush,4.55,0,1,0,Singing,NA,52.685,-118.035,2114,Upper Subalpine,21.4,clear,0,NA,Steve Ogle,SO,30,NA,600s 1SPT,3,10
Cavell,Cavell10,2021,6,29,6/29/2021,180,9:03:00 AM,YRWA,Yellow-rumped Warbler,7.1,0,0,1,Singing,NA,52.685,-118.035,2114,Upper Subalpine,21.4,clear,0,NA,Steve Ogle,SO,30,NA,600s 1SPT,3,10
Cavell,Cavell2,2007,7,18,7/18/2007,199,6:17:00 AM,VATH,Varied Thrush,9.29,0,0,1,Singing,NA,52.679,-118.038,2050,Alpine,14,broken,6,Moderate,Theresa Hannah,TH,2,NA,0-3.33-6.66-10min,999,10
Cavell,Cavell2,2007,7,18,7/18/2007,199,6:17:00 AM,CHSP,Chipping Sparrow,0.08,1,0,0,Singing,NA,52.679,-118.038,2050,Alpine,14,broken,6,Moderate,Theresa Hannah,TH,2,NA,0-3.33-6.66-10min,999,10
Cavell,Cavell2,2007,7,18,7/18/2007,199,6:17:00 AM,PISI,Pine Siskin,0.01,2,2,2,Singing,Site tag 592,52.679,-118.038,2050,Alpine,14,broken,6,Moderate,Theresa Hannah,TH,2,NA,0-3.33-6.66-10min,999,10
Cavell,Cavell2,2008,6,29,6/29/2008,181,5:38:00 AM,RCKI,Ruby-crowned Kinglet,0.46,1,1,1,Singing,NA,52.679,-118.038,2050,Alpine,15.1,clear,1,Moderate,Cam Gillies,CG,28,NA,0-3.33-6.66-10min,999,10
Cavell,Cavell2,2008,6,29,6/29/2008,181,5:38:00 AM,PISI,Pine Siskin,3.21,0,1,2,Calling,NA,52.679,-118.038,2050,Alpine,15.1,clear,1,Moderate,Cam Gillies,CG,28,NA,0-3.33-6.66-10min,999,10
Cavell,Cavell2,2008,6,29,6/29/2008,181,5:38:00 AM,MGWA,MacGillivray's Warbler,4.42,0,1,1,Singing,NA,52.679,-118.038,2050,Alpine,15.1,clear,1,Moderate,Cam Gillies,CG,28,NA,0-3.33-6.66-10min,999,10
Cavell,Cavell2,2008,6,29,6/29/2008,181,5:38:00 AM,CHSP,Chipping Sparrow,0.03,1,1,1,Singing,NA,52.679,-118.038,2050,Alpine,15.1,clear,1,Moderate,Cam Gillies,CG,28,NA,0-3.33-6.66-10min,999,10
Cavell,Cavell2,2008,6,29,6/29/2008,181,5:38:00 AM,HETH,Hermit Thrush,0.1,1,1,1,Singing,NA,52.679,-118.038,2050,Alpine,15.1,clear,1,Moderate,Cam Gillies,CG,28,NA,0-3.33-6.66-10min,999,10
Cavell,Cavell2,2009,6,30,6/30/2009,181,5:52:00 AM,FOSP,Fox Sparrow,0.01,2,2,2,Singing,NA,52.679,-118.038,2050,Alpine,-1.4,scattered,4.6,Good,Cam Gillies,CG,28,NA,0-3.33-6.66-10min,999,10
Cavell,Cavell2,2009,6,30,6/30/2009,181,5:52:00 AM,PISI,Pine Siskin,9.53,0,0,1,Calling,NA,52.679,-118.038,2050,Alpine,-1.4,scattered,4.6,Good,Cam Gillies,CG,28,NA,0-3.33-6.66-10min,999,10
Cavell,Cavell2,2009,6,30,6/30/2009,181,5:52:00 AM,RCKI,Ruby-crowned Kinglet,0.02,1,1,1,Singing,NA,52.679,-118.038,2050,Alpine,-1.4,scattered,4.6,Good,Cam Gillies,CG,28,NA,0-3.33-6.66-10min,999,10
Cavell,Cavell2,2010,7,9,7/9/2010,190,5:28:00 AM,AMRO,American Robin,0.08,1,1,1,Singing,NA,52.679,-118.038,2050,Alpine,9.5,clear,2.8,Good,Cam Gillies,CG,28,NA,0-3.33-6.66-10min,999,10
Cavell,Cavell2,2010,7,9,7/9/2010,190,5:28:00 AM,CHSP,Chipping Sparrow,7.44,0,0,1,Singing,NA,52.679,-118.038,2050,Alpine,9.5,clear,2.8,Good,Cam Gillies,CG,28,NA,0-3.33-6.66-10min,999,10
Cavell,Cavell2,2010,7,9,7/9/2010,190,5:28:00 AM,FOSP,Fox Sparrow,0.09,2,2,1,Singing,NA,52.679,-118.038,2050,Alpine,9.5,clear,2.8,Good,Cam Gillies,CG,28,NA,0-3.33-6.66-10min,999,10
Cavell,Cavell2,2010,7,9,7/9/2010,190,5:28:00 AM,HETH,Hermit Thrush,0.01,1,2,1,Singing,sitting in snowpatch - 1 foot dep,52.679,-118.038,2050,Alpine,9.5,clear,2.8,Good,Cam Gillies,CG,28,NA,0-3.33-6.66-10min,999,10
Cavell,Cavell2,2010,7,9,7/9/2010,190,5:28:00 AM,VATH,Varied Thrush,0.08,2,1,1,Singing,NA,52.679,-118.038,2050,Alpine,9.5,clear,2.8,Good,Cam Gillies,CG,28,NA,0-3.33-6.66-10min,999,10
Cavell,Cavell2,2011,7,10,7/10/2011,191,5:22:00 AM,FOSP,Fox Sparrow,0.04,1,1,1,Singing,NA,52.679,-118.038,2050,Alpine,7.1,overcast,0,Moderate,Cam Gillies,CG,28,NA,0-3.33-6.66-10min,999,10
Cavell,Cavell2,2011,7,10,7/10/2011,191,5:22:00 AM,HETH,Hermit Thrush,0.02,1,2,2,Singing,NA,52.679,-118.038,2050,Alpine,7.1,overcast,0,Moderate,Cam Gillies,CG,28,NA,0-3.33-6.66-10min,999,10
Cavell,Cavell2,2011,7,10,7/10/2011,191,5:22:00 AM,PAWR,Pacific Wren,0.59,1,1,1,Singing,NA,52.679,-118.038,2050,Alpine,7.1,overcast,0,Moderate,Cam Gillies,CG,28,NA,0-3.33-6.66-10min,999,10
Cavell,Cavell2,2013,6,26,6/26/2013,177,5:38:00 AM,RCKI,Ruby-crowned Kinglet,0.21,1,0,1,Singing,NA,52.679,-118.038,2050,Alpine,5.3,broken,2.5,Moderate,Cam Gillies,CG,28,NA,0-3.33-6.66-10min,999,10
Cavell,Cavell2,2013,6,26,6/26/2013,177,5:38:00 AM,VATH,Varied Thrush,0.14,1,1,1,Singing,NA,52.679,-118.038,2050,Alpine,5.3,broken,2.5,Moderate,Cam Gillies,CG,28,NA,0-3.33-6.66-10min,999,10
Cavell,Cavell2,2013,6,26,6/26/2013,177,5:38:00 AM,MOCH,Mountain Chickadee,0.18,1,1,1,Singing,NA,52.679,-118.038,2050,Alpine,5.3,broken,2.5,Moderate,Cam Gillies,CG,28,NA,0-3.33-6.66-10min,999,10
Cavell,Cavell2,2013,6,26,6/26/2013,177,5:38:00 AM,HETH,Hermit Thrush,2.1,1,2,0,Singing,NA,52.679,-118.038,2050,Alpine,5.3,broken,2.5,Moderate,Cam Gillies,CG,28,NA,0-3.33-6.66-10min,999,10
Cavell,Cavell2,2013,6,26,6/26/2013,177,5:38:00 AM,FOSP,Fox Sparrow,4,0,2,2,Singing,NA,52.679,-118.038,2050,Alpine,5.3,broken,2.5,Moderate,Cam Gillies,CG,28,NA,0-3.33-6.66-10min,999,10
Cavell,Cavell2,2013,6,26,6/26/2013,177,5:38:00 AM,DEJU,Dark-eyed Junco,6.19,0,1,1,Singing,NA,52.679,-118.038,2050,Alpine,5.3,broken,2.5,Moderate,Cam Gillies,CG,28,NA,0-3.33-6.66-10min,999,10
Cavell,Cavell2,2013,6,26,6/26/2013,177,5:38:00 AM,CHSP,Chipping Sparrow,0.04,1,1,1,Singing,NA,52.679,-118.038,2050,Alpine,5.3,broken,2.5,Moderate,Cam Gillies,CG,28,NA,0-3.33-6.66-10min,999,10
Cavell,Cavell2,2013,6,26,6/26/2013,177,5:38:00 AM,YRWA,Yellow-rumped Warbler,1.36,1,1,0,Singing,NA,52.679,-118.038,2050,Alpine,5.3,broken,2.5,Moderate,Cam Gillies,CG,28,NA,0-3.33-6.66-10min,999,10
Cavell,Cavell2,2014,6,23,6/23/2014,174,5:28:00 AM,CHSP,Chipping Sparrow,9.14,0,0,1,Singing,NA,52.679,-118.038,2050,Alpine,6,clear,0,Moderate,Cam Gillies,CG,28,NA,0-3.33-6.66-10min,999,10
Cavell,Cavell2,2014,6,23,6/23/2014,174,5:28:00 AM,HETH,Hermit Thrush,0.13,2,2,2,Singing,NA,52.679,-118.038,2050,Alpine,6,clear,0,Moderate,Cam Gillies,CG,28,NA,0-3.33-6.66-10min,999,10
Cavell,Cavell2,2014,6,23,6/23/2014,174,5:28:00 AM,PISI,Pine Siskin,2.21,2,2,1,Calling,NA,52.679,-118.038,2050,Alpine,6,clear,0,Moderate,Cam Gillies,CG,28,NA,0-3.33-6.66-10min,999,10
Cavell,Cavell2,2014,6,23,6/23/2014,174,5:28:00 AM,RCKI,Ruby-crowned Kinglet,8.55,0,0,1,Singing,NA,52.679,-118.038,2050,Alpine,6,clear,0,Moderate,Cam Gillies,CG,28,NA,0-3.33-6.66-10min,999,10
Cavell,Cavell2,2014,6,23,6/23/2014,174,5:28:00 AM,VATH,Varied Thrush,0.06,1,1,1,Singing,NA,52.679,-118.038,2050,Alpine,6,clear,0,Moderate,Cam Gillies,CG,28,NA,0-3.33-6.66-10min,999,10
Cavell,Cavell2,2015,6,26,6/26/2015,177,5:22:00 AM,HETH,Hermit Thrush,8.5,0,0,1,Singing,NA,52.679,-118.038,2050,Alpine,9.3,broken,1.3,Poor,Steve Ogle,SO,30,NA,0-3.33-6.66-10min,999,10
Cavell,Cavell2,2015,6,26,6/26/2015,177,5:22:00 AM,CHSP,Chipping Sparrow,0.03,2,2,2,Singing,NA,52.679,-118.038,2050,Alpine,9.3,broken,1.3,Poor,Steve Ogle,SO,30,NA,0-3.33-6.66-10min,999,10
Cavell,Cavell2,2015,6,26,6/26/2015,177,5:22:00 AM,DEJU,Dark-eyed Junco,0.26,1,1,1,Singing,NA,52.679,-118.038,2050,Alpine,9.3,broken,1.3,Poor,Steve Ogle,SO,30,NA,0-3.33-6.66-10min,999,10
Cavell,Cavell2,2015,6,26,6/26/2015,177,5:22:00 AM,FOSP,Fox Sparrow,2.09,1,0,1,Singing,NA,52.679,-118.038,2050,Alpine,9.3,broken,1.3,Poor,Steve Ogle,SO,30,NA,0-3.33-6.66-10min,999,10
Cavell,Cavell2,2015,6,26,6/26/2015,177,5:22:00 AM,VATH,Varied Thrush,0.01,2,1,1,Singing,NA,52.679,-118.038,2050,Alpine,9.3,broken,1.3,Poor,Steve Ogle,SO,30,NA,0-3.33-6.66-10min,999,10
Cavell,Cavell2,2015,6,26,6/26/2015,177,5:22:00 AM,YRWA,Yellow-rumped Warbler,2.37,1,1,1,Singing,NA,52.679,-118.038,2050,Alpine,9.3,broken,1.3,Poor,Steve Ogle,SO,30,NA,0-3.33-6.66-10min,999,10
Cavell,Cavell2,2016,7,5,7/5/2016,187,5:34:00 AM,FOSP,Fox Sparrow,0.16,1,1,0,Singing,NA,52.679,-118.038,2050,Alpine,1.2,broken,0.9,Moderate,Steve Ogle,SO,30,NA,0-3.33-6.66-10min,999,10
Cavell,Cavell2,2016,7,5,7/5/2016,187,5:34:00 AM,CHSP,Chipping Sparrow,0,3,3,3,Singing,NA,52.679,-118.038,2050,Alpine,1.2,broken,0.9,Moderate,Steve Ogle,SO,30,NA,0-3.33-6.66-10min,999,10
Cavell,Cavell2,2016,7,5,7/5/2016,187,5:34:00 AM,VATH,Varied Thrush,0.04,2,1,1,Singing,NA,52.679,-118.038,2050,Alpine,1.2,broken,0.9,Moderate,Steve Ogle,SO,30,NA,0-3.33-6.66-10min,999,10
Cavell,Cavell2,2016,7,5,7/5/2016,187,5:34:00 AM,RCKI,Ruby-crowned Kinglet,0.07,1,0,0,Singing,NA,52.679,-118.038,2050,Alpine,1.2,broken,0.9,Moderate,Steve Ogle,SO,30,NA,0-3.33-6.66-10min,999,10
Cavell,Cavell2,2016,7,5,7/5/2016,187,5:34:00 AM,YRWA,Yellow-rumped Warbler,1.08,1,0,1,Singing,NA,52.679,-118.038,2050,Alpine,1.2,broken,0.9,Moderate,Steve Ogle,SO,30,NA,0-3.33-6.66-10min,999,10
Cavell,Cavell2,2016,7,5,7/5/2016,187,5:34:00 AM,HETH,Hermit Thrush,0.03,1,2,2,Singing,NA,52.679,-118.038,2050,Alpine,1.2,broken,0.9,Moderate,Steve Ogle,SO,30,NA,0-3.33-6.66-10min,999,10
Cavell,Cavell2,2016,7,5,7/5/2016,187,5:34:00 AM,DEJU,Dark-eyed Junco,1.5,1,1,1,Singing,NA,52.679,-118.038,2050,Alpine,1.2,broken,0.9,Moderate,Steve Ogle,SO,30,NA,0-3.33-6.66-10min,999,10
Cavell,Cavell2,2016,7,5,7/5/2016,187,5:34:00 AM,PISI,Pine Siskin,4.11,0,1,0,Calling,NA,52.679,-118.038,2050,Alpine,1.2,broken,0.9,Moderate,Steve Ogle,SO,30,NA,0-3.33-6.66-10min,999,10
Cavell,Cavell2,2018,6,27,6/27/2018,178,5:49:00 AM,VATH,Varied Thrush,0.04,1,0,1,Singing,NA,52.679,-118.038,2050,Alpine,4.7,broken,4,Poor,Steve Ogle,SO,30,NA,0-3.33-6.66-10min,999,10
Cavell,Cavell2,2018,6,27,6/27/2018,178,5:49:00 AM,AMRO,American Robin,0.06,1,0,0,Singing,NA,52.679,-118.038,2050,Alpine,4.7,broken,4,Poor,Steve Ogle,SO,30,NA,0-3.33-6.66-10min,999,10
Cavell,Cavell2,2018,6,27,6/27/2018,178,5:49:00 AM,CHSP,Chipping Sparrow,0.49,1,1,2,Singing,NA,52.679,-118.038,2050,Alpine,4.7,broken,4,Poor,Steve Ogle,SO,30,NA,0-3.33-6.66-10min,999,10
Cavell,Cavell2,2018,6,27,6/27/2018,178,5:49:00 AM,YRWA,Yellow-rumped Warbler,4.06,0,1,0,Singing,NA,52.679,-118.038,2050,Alpine,4.7,broken,4,Poor,Steve Ogle,SO,30,NA,0-3.33-6.66-10min,999,10
Cavell,Cavell2,2018,6,27,6/27/2018,178,5:49:00 AM,FOSP,Fox Sparrow,3.4,0,1,1,Singing,NA,52.679,-118.038,2050,Alpine,4.7,broken,4,Poor,Steve Ogle,SO,30,NA,0-3.33-6.66-10min,999,10
Cavell,Cavell2,2018,6,27,6/27/2018,178,5:49:00 AM,PISI,Pine Siskin,1.25,1,1,1,Calling,NA,52.679,-118.038,2050,Alpine,4.7,broken,4,Poor,Steve Ogle,SO,30,NA,0-3.33-6.66-10min,999,10
Cavell,Cavell2,2018,6,27,6/27/2018,178,5:49:00 AM,RCKI,Ruby-crowned Kinglet,0.05,1,1,1,Singing,NA,52.679,-118.038,2050,Alpine,4.7,broken,4,Poor,Steve Ogle,SO,30,NA,0-3.33-6.66-10min,999,10
Cavell,Cavell2,2019,6,26,6/26/2019,177,5:30:00 AM,GCRF,Gray-crowned Rosy-Finch,8.56,0,0,2,Calling,NA,52.679,-118.038,2050,Alpine,5,clear,0,Moderate,Steve Ogle,SO,30,NA,0-3.33-6.66-10min,999,10
Cavell,Cavell2,2019,6,26,6/26/2019,177,5:30:00 AM,RCKI,Ruby-crowned Kinglet,9.31,0,0,1,Singing,NA,52.679,-118.038,2050,Alpine,5,clear,0,Moderate,Steve Ogle,SO,30,NA,0-3.33-6.66-10min,999,10
Cavell,Cavell2,2019,6,26,6/26/2019,177,5:30:00 AM,PISI,Pine Siskin,0.14,1,2,1,Calling,NA,52.679,-118.038,2050,Alpine,5,clear,0,Moderate,Steve Ogle,SO,30,NA,0-3.33-6.66-10min,999,10
Cavell,Cavell2,2019,6,26,6/26/2019,177,5:30:00 AM,CAJA,Canada Jay,8.15,0,0,1,Calling,NA,52.679,-118.038,2050,Alpine,5,clear,0,Moderate,Steve Ogle,SO,30,NA,0-3.33-6.66-10min,999,10
Cavell,Cavell2,2019,6,26,6/26/2019,177,5:30:00 AM,FOSP,Fox Sparrow,2.24,1,1,1,Singing,NA,52.679,-118.038,2050,Alpine,5,clear,0,Moderate,Steve Ogle,SO,30,NA,0-3.33-6.66-10min,999,10
Cavell,Cavell2,2019,6,26,6/26/2019,177,5:30:00 AM,YRWA,Yellow-rumped Warbler,0.11,1,1,0,Singing,NA,52.679,-118.038,2050,Alpine,5,clear,0,Moderate,Steve Ogle,SO,30,NA,0-3.33-6.66-10min,999,10
Cavell,Cavell2,2019,6,26,6/26/2019,177,5:30:00 AM,GCSP,Golden-crowned Sparrow,0.07,1,1,0,Singing,NA,52.679,-118.038,2050,Alpine,5,clear,0,Moderate,Steve Ogle,SO,30,NA,0-3.33-6.66-10min,999,10
Cavell,Cavell2,2019,6,26,6/26/2019,177,5:30:00 AM,VATH,Varied Thrush,0.03,2,2,1,Singing,NA,52.679,-118.038,2050,Alpine,5,clear,0,Moderate,Steve Ogle,SO,30,NA,0-3.33-6.66-10min,999,10
Cavell,Cavell2,2019,6,26,6/26/2019,177,5:30:00 AM,HETH,Hermit Thrush,0,2,2,1,Singing,NA,52.679,-118.038,2050,Alpine,5,clear,0,Moderate,Steve Ogle,SO,30,NA,0-3.33-6.66-10min,999,10
Cavell,Cavell2,2019,6,26,6/26/2019,177,5:30:00 AM,AMRO,American Robin,0.02,1,1,1,Singing,NA,52.679,-118.038,2050,Alpine,5,clear,0,Moderate,Steve Ogle,SO,30,NA,0-3.33-6.66-10min,999,10
Cavell,Cavell2,2019,6,26,6/26/2019,177,5:30:00 AM,DEJU,Dark-eyed Junco,5.25,0,1,1,Singing,NA,52.679,-118.038,2050,Alpine,5,clear,0,Moderate,Steve Ogle,SO,30,NA,0-3.33-6.66-10min,999,10
Cavell,Cavell2,2020,6,30,6/30/2020,182,5:45:00 AM,RECR,Red Crossbill,0.43,1,0,0,Calling,NA,52.679,-118.038,2050,Alpine,6,scattered,2.5,Moderate,Steve Ogle,SO,30,NA,0-3.33-6.66-10min,999,10
Cavell,Cavell2,2020,6,30,6/30/2020,182,5:45:00 AM,WCSP,White-crowned Sparrow,0.01,1,1,1,Singing,obs says 5:45,52.679,-118.038,2050,Alpine,6,scattered,2.5,Moderate,Steve Ogle,SO,30,NA,0-3.33-6.66-10min,999,10
Cavell,Cavell2,2020,6,30,6/30/2020,182,5:45:00 AM,VATH,Varied Thrush,0.11,2,2,2,Singing,NA,52.679,-118.038,2050,Alpine,6,scattered,2.5,Moderate,Steve Ogle,SO,30,NA,0-3.33-6.66-10min,999,10
Cavell,Cavell2,2020,6,30,6/30/2020,182,5:45:00 AM,YRWA,Yellow-rumped Warbler,0.36,2,2,2,Singing,NA,52.679,-118.038,2050,Alpine,6,scattered,2.5,Moderate,Steve Ogle,SO,30,NA,0-3.33-6.66-10min,999,10
Cavell,Cavell2,2020,6,30,6/30/2020,182,5:45:00 AM,FOSP,Fox Sparrow,4.05,0,1,1,Singing,NA,52.679,-118.038,2050,Alpine,6,scattered,2.5,Moderate,Steve Ogle,SO,30,NA,0-3.33-6.66-10min,999,10
Cavell,Cavell2,2020,6,30,6/30/2020,182,5:45:00 AM,GCSP,Golden-crowned Sparrow,6.4,0,0,1,Singing,NA,52.679,-118.038,2050,Alpine,6,scattered,2.5,Moderate,Steve Ogle,SO,30,NA,0-3.33-6.66-10min,999,10
Cavell,Cavell2,2020,6,30,6/30/2020,182,5:45:00 AM,AMRO,American Robin,9.14,0,0,1,Singing,NA,52.679,-118.038,2050,Alpine,6,scattered,2.5,Moderate,Steve Ogle,SO,30,NA,0-3.33-6.66-10min,999,10
Cavell,Cavell2,2020,6,30,6/30/2020,182,5:45:00 AM,HETH,Hermit Thrush,0.02,2,1,2,Singing,NA,52.679,-118.038,2050,Alpine,6,scattered,2.5,Moderate,Steve Ogle,SO,30,NA,0-3.33-6.66-10min,999,10
Cavell,Cavell2,2020,6,30,6/30/2020,182,5:45:00 AM,DEJU,Dark-eyed Junco,0.03,1,0,0,Singing,NA,52.679,-118.038,2050,Alpine,6,scattered,2.5,Moderate,Steve Ogle,SO,30,NA,0-3.33-6.66-10min,999,10
Cavell,Cavell2,2021,6,29,6/29/2021,180,5:28:00 AM,CHSP,Chipping Sparrow,1.01,1,0,0,Singing,sonogram not visible,52.679,-118.038,2050,Alpine,17.9,clear,2.1,NA,Steve Ogle,SO,30,NA,600s 1SPT,3,10
Cavell,Cavell2,2021,6,29,6/29/2021,180,5:28:00 AM,MOCH,Mountain Chickadee,4.32,0,1,0,Singing,NA,52.679,-118.038,2050,Alpine,17.9,clear,2.1,NA,Steve Ogle,SO,30,NA,600s 1SPT,3,10
